   Time             I(L1)             Ibat              V(L1)             K2                K1                Vbat_U            Vbat            
 5.129000000E+004  0.000000000E+000 -1.350094381E-007 -1.726064977E-005  1.000000000E+000  0.000000000E+000 -6.409835795E-001  3.206409836E+002 
 5.130000000E+004  0.000000000E+000 -1.349539269E-007 -6.478183309E-005  1.000000000E+000  0.000000000E+000 -6.409835789E-001  3.206409836E+002 
 5.131000000E+004  0.000000000E+000 -1.349816825E-007 -1.726635230E-005  1.000000000E+000  0.000000000E+000 -6.409835783E-001  3.206409836E+002 
 5.132000000E+004  0.000000000E+000 -1.349261713E-007 -6.477613101E-005  1.000000000E+000  0.000000000E+000 -6.409835777E-001  3.206409836E+002 
 5.133000000E+004  0.000000000E+000 -1.349816825E-007 -1.727205353E-005  1.000000000E+000  0.000000000E+000 -6.409835771E-001  3.206409836E+002 
 5.134000000E+004  0.000000000E+000 -1.350371936E-007 -6.477043041E-005  1.000000000E+000  0.000000000E+000 -6.409835765E-001  3.206409836E+002 
 5.135000000E+004  0.000000000E+000 -1.350094381E-007 -1.727775333E-005  1.000000000E+000  0.000000000E+000 -6.409835759E-001  3.206409836E+002 
 5.136000000E+004  0.000000000E+000 -1.350094381E-007 -6.476473112E-005  1.000000000E+000  0.000000000E+000 -6.409835753E-001  3.206409836E+002 
 5.137000000E+004  0.000000000E+000 -1.349816825E-007 -1.728345177E-005  1.000000000E+000  0.000000000E+000 -6.409835747E-001  3.206409836E+002 
 5.138000000E+004  0.000000000E+000 -1.349816825E-007 -6.475903325E-005  1.000000000E+000  0.000000000E+000 -6.409835741E-001  3.206409836E+002 
 5.139000000E+004  0.000000000E+000 -1.349816825E-007 -1.728914873E-005  1.000000000E+000  0.000000000E+000 -6.409835735E-001  3.206409836E+002 
 5.140000000E+004  0.000000000E+000 -1.349816825E-007 -6.475333686E-005  1.000000000E+000  0.000000000E+000 -6.409835729E-001  3.206409836E+002 
 5.141000000E+004  0.000000000E+000 -1.350094381E-007 -1.729484433E-005  1.000000000E+000  0.000000000E+000 -6.409835723E-001  3.206409836E+002 
 5.142000000E+004  0.000000000E+000 -1.349539269E-007 -6.474764177E-005  1.000000000E+000  0.000000000E+000 -6.409835717E-001  3.206409836E+002 
 5.143000000E+004  0.000000000E+000 -1.350094381E-007 -1.730053856E-005  1.000000000E+000  0.000000000E+000 -6.409835711E-001  3.206409836E+002 
 5.144000000E+004  0.000000000E+000 -1.349816825E-007 -6.474194811E-005  1.000000000E+000  0.000000000E+000 -6.409835705E-001  3.206409836E+002 
 5.145000000E+004  0.000000000E+000 -1.349816825E-007 -1.730623143E-005  1.000000000E+000  0.000000000E+000 -6.409835699E-001  3.206409836E+002 
 5.146000000E+004  0.000000000E+000 -1.349816825E-007 -6.473625569E-005  1.000000000E+000  0.000000000E+000 -6.409835693E-001  3.206409836E+002 
 5.147000000E+004  0.000000000E+000 -1.349816825E-007 -1.731192305E-005  1.000000000E+000  0.000000000E+000 -6.409835687E-001  3.206409836E+002 
 5.148000000E+004  0.000000000E+000 -1.349539269E-007 -6.473056470E-005  1.000000000E+000  0.000000000E+000 -6.409835681E-001  3.206409836E+002 
 5.149000000E+004  0.000000000E+000 -1.350094381E-007 -1.731761319E-005  1.000000000E+000  0.000000000E+000 -6.409835675E-001  3.206409836E+002 
 5.150000000E+004  0.000000000E+000 -1.350094381E-007 -6.472487502E-005  1.000000000E+000  0.000000000E+000 -6.409835669E-001  3.206409836E+002 
 5.151000000E+004  0.000000000E+000 -1.350094381E-007 -1.732330207E-005  1.000000000E+000  0.000000000E+000 -6.409835663E-001  3.206409836E+002 
 5.152000000E+004  0.000000000E+000 -1.350094381E-007 -6.471918675E-005  1.000000000E+000  0.000000000E+000 -6.409835657E-001  3.206409836E+002 
 5.153000000E+004  0.000000000E+000 -1.350094381E-007 -1.732898943E-005  1.000000000E+000  0.000000000E+000 -6.409835651E-001  3.206409836E+002 
 5.154000000E+004  0.000000000E+000 -1.349816825E-007 -6.471349991E-005  1.000000000E+000  0.000000000E+000 -6.409835645E-001  3.206409836E+002 
 5.155000000E+004  0.000000000E+000 -1.349816825E-007 -1.733467553E-005  1.000000000E+000  0.000000000E+000 -6.409835639E-001  3.206409836E+002 
 5.156000000E+004  0.000000000E+000 -1.349816825E-007 -6.470781437E-005  1.000000000E+000  0.000000000E+000 -6.409835633E-001  3.206409836E+002 
 5.157000000E+004  0.000000000E+000 -1.350094381E-007 -1.734036016E-005  1.000000000E+000  0.000000000E+000 -6.409835627E-001  3.206409836E+002 
 5.158000000E+004  0.000000000E+000 -1.350094381E-007 -6.470213026E-005  1.000000000E+000  0.000000000E+000 -6.409835621E-001  3.206409836E+002 
 5.159000000E+004  0.000000000E+000 -1.350094381E-007 -1.734604353E-005  1.000000000E+000  0.000000000E+000 -6.409835615E-001  3.206409836E+002 
 5.160000000E+004  0.000000000E+000 -1.350094381E-007 -6.469644734E-005  1.000000000E+000  0.000000000E+000 -6.409835609E-001  3.206409836E+002 
 5.161000000E+004  0.000000000E+000 -1.349539269E-007 -1.735172560E-005  1.000000000E+000  0.000000000E+000 -6.409835603E-001  3.206409836E+002 
 5.162000000E+004  0.000000000E+000 -1.349816825E-007 -6.469076584E-005  1.000000000E+000  0.000000000E+000 -6.409835597E-001  3.206409836E+002 
 5.163000000E+004  0.000000000E+000 -1.350094381E-007 -1.735740631E-005  1.000000000E+000  0.000000000E+000 -6.409835591E-001  3.206409836E+002 
 5.164000000E+004  0.000000000E+000 -1.350094381E-007 -6.468508565E-005  1.000000000E+000  0.000000000E+000 -6.409835585E-001  3.206409836E+002 
 5.165000000E+004  0.000000000E+000 -1.349816825E-007 -1.736308565E-005  1.000000000E+000  0.000000000E+000 -6.409835579E-001  3.206409836E+002 
 5.166000000E+004  0.000000000E+000 -1.349816825E-007 -6.467940688E-005  1.000000000E+000  0.000000000E+000 -6.409835573E-001  3.206409836E+002 
 5.167000000E+004  0.000000000E+000 -1.349816825E-007 -1.736876357E-005  1.000000000E+000  0.000000000E+000 -6.409835567E-001  3.206409836E+002 
 5.168000000E+004  0.000000000E+000 -1.349539269E-007 -6.467372953E-005  1.000000000E+000  0.000000000E+000 -6.409835561E-001  3.206409836E+002 
 5.169000000E+004  0.000000000E+000 -1.349539269E-007 -1.737444012E-005  1.000000000E+000  0.000000000E+000 -6.409835555E-001  3.206409836E+002 
 5.170000000E+004  0.000000000E+000 -1.349539269E-007 -6.466805348E-005  1.000000000E+000  0.000000000E+000 -6.409835549E-001  3.206409836E+002 
 5.171000000E+004  0.000000000E+000 -1.349816825E-007 -1.738011531E-005  1.000000000E+000  0.000000000E+000 -6.409835543E-001  3.206409836E+002 
 5.172000000E+004  0.000000000E+000 -1.349816825E-007 -6.466237886E-005  1.000000000E+000  0.000000000E+000 -6.409835537E-001  3.206409836E+002 
 5.173000000E+004  0.000000000E+000 -1.350094381E-007 -1.738578914E-005  1.000000000E+000  0.000000000E+000 -6.409835531E-001  3.206409836E+002 
 5.174000000E+004  0.000000000E+000 -1.349816825E-007 -6.465670555E-005  1.000000000E+000  0.000000000E+000 -6.409835525E-001  3.206409836E+002 
 5.175000000E+004  0.000000000E+000 -1.349816825E-007 -1.739146165E-005  1.000000000E+000  0.000000000E+000 -6.409835519E-001  3.206409836E+002 
 5.176000000E+004  0.000000000E+000 -1.350094381E-007 -6.465103360E-005  1.000000000E+000  0.000000000E+000 -6.409835513E-001  3.206409836E+002 
 5.177000000E+004  0.000000000E+000 -1.350094381E-007 -1.739713275E-005  1.000000000E+000  0.000000000E+000 -6.409835507E-001  3.206409836E+002 
 5.178000000E+004  0.000000000E+000 -1.349816825E-007 -6.464536295E-005  1.000000000E+000  0.000000000E+000 -6.409835501E-001  3.206409835E+002 
 5.179000000E+004  0.000000000E+000 -1.350371936E-007 -1.740280260E-005  1.000000000E+000  0.000000000E+000 -6.409835495E-001  3.206409835E+002 
 5.180000000E+004  0.000000000E+000 -1.349261713E-007 -6.463969373E-005  1.000000000E+000  0.000000000E+000 -6.409835489E-001  3.206409835E+002 
 5.181000000E+004  0.000000000E+000 -1.350094381E-007 -1.740847097E-005  1.000000000E+000  0.000000000E+000 -6.409835483E-001  3.206409835E+002 
 5.182000000E+004  0.000000000E+000 -1.349261713E-007 -6.463402582E-005  1.000000000E+000  0.000000000E+000 -6.409835477E-001  3.206409835E+002 
 5.183000000E+004  0.000000000E+000 -1.349539269E-007 -1.741413803E-005  1.000000000E+000  0.000000000E+000 -6.409835471E-001  3.206409835E+002 
 5.184000000E+004  0.000000000E+000 -1.349816825E-007 -6.462835938E-005  1.000000000E+000  0.000000000E+000 -6.409835465E-001  3.206409835E+002 
 5.185000000E+004  0.000000000E+000 -1.350094381E-007 -1.741980361E-005  1.000000000E+000  0.000000000E+000 -6.409835459E-001  3.206409835E+002 
 5.186000000E+004  0.000000000E+000 -1.349816825E-007 -6.462269431E-005  1.000000000E+000  0.000000000E+000 -6.409835453E-001  3.206409835E+002 
 5.187000000E+004  0.000000000E+000 -1.349816825E-007 -1.742546789E-005  1.000000000E+000  0.000000000E+000 -6.409835447E-001  3.206409835E+002 
 5.188000000E+004  0.000000000E+000 -1.350094381E-007 -6.461703060E-005  1.000000000E+000  0.000000000E+000 -6.409835441E-001  3.206409835E+002 
 5.189000000E+004  0.000000000E+000 -1.349816825E-007 -1.743113074E-005  1.000000000E+000  0.000000000E+000 -6.409835435E-001  3.206409835E+002 
 5.190000000E+004  0.000000000E+000 -1.349816825E-007 -6.461136826E-005  1.000000000E+000  0.000000000E+000 -6.409835429E-001  3.206409835E+002 
 5.191000000E+004  0.000000000E+000 -1.349539269E-007 -1.743679229E-005  1.000000000E+000  0.000000000E+000 -6.409835423E-001  3.206409835E+002 
 5.192000000E+004  0.000000000E+000 -1.349539269E-007 -6.460570722E-005  1.000000000E+000  0.000000000E+000 -6.409835417E-001  3.206409835E+002 
 5.193000000E+004  0.000000000E+000 -1.350371936E-007 -1.744245253E-005  1.000000000E+000  0.000000000E+000 -6.409835411E-001  3.206409835E+002 
 5.194000000E+004  0.000000000E+000 -1.349539269E-007 -6.460004755E-005  1.000000000E+000  0.000000000E+000 -6.409835405E-001  3.206409835E+002 
 5.195000000E+004  0.000000000E+000 -1.350371936E-007 -1.744811135E-005  1.000000000E+000  0.000000000E+000 -6.409835399E-001  3.206409835E+002 
 5.196000000E+004  0.000000000E+000 -1.349816825E-007 -6.459438924E-005  1.000000000E+000  0.000000000E+000 -6.409835393E-001  3.206409835E+002 
 5.197000000E+004  0.000000000E+000 -1.350094381E-007 -1.745376886E-005  1.000000000E+000  0.000000000E+000 -6.409835387E-001  3.206409835E+002 
 5.198000000E+004  0.000000000E+000 -1.349816825E-007 -6.458873230E-005  1.000000000E+000  0.000000000E+000 -6.409835381E-001  3.206409835E+002 
 5.199000000E+004  0.000000000E+000 -1.349816825E-007 -1.745942490E-005  1.000000000E+000  0.000000000E+000 -6.409835375E-001  3.206409835E+002 
 5.200000000E+004  0.000000000E+000 -1.349539269E-007 -6.458307683E-005  1.000000000E+000  0.000000000E+000 -6.409835369E-001  3.206409835E+002 
 5.201000000E+004  0.000000000E+000 -1.349816825E-007 -1.746507962E-005  1.000000000E+000  0.000000000E+000 -6.409835363E-001  3.206409835E+002 
 5.202000000E+004  0.000000000E+000 -1.350094381E-007 -6.457742262E-005  1.000000000E+000  0.000000000E+000 -6.409835357E-001  3.206409835E+002 
 5.203000000E+004  0.000000000E+000 -1.349816825E-007 -1.747073298E-005  1.000000000E+000  0.000000000E+000 -6.409835351E-001  3.206409835E+002 
 5.204000000E+004  0.000000000E+000 -1.349261713E-007 -6.457176977E-005  1.000000000E+000  0.000000000E+000 -6.409835345E-001  3.206409835E+002 
 5.205000000E+004  0.000000000E+000 -1.350094381E-007 -1.747638504E-005  1.000000000E+000  0.000000000E+000 -6.409835339E-001  3.206409835E+002 
 5.206000000E+004  0.000000000E+000 -1.349539269E-007 -6.456611817E-005  1.000000000E+000  0.000000000E+000 -6.409835333E-001  3.206409835E+002 
 5.207000000E+004  0.000000000E+000 -1.349816825E-007 -1.748203584E-005  1.000000000E+000  0.000000000E+000 -6.409835327E-001  3.206409835E+002 
 5.208000000E+004  0.000000000E+000 -1.350094381E-007 -6.456046793E-005  1.000000000E+000  0.000000000E+000 -6.409835321E-001  3.206409835E+002 
 5.209000000E+004  0.000000000E+000 -1.350094381E-007 -1.748768523E-005  1.000000000E+000  0.000000000E+000 -6.409835315E-001  3.206409835E+002 
 5.210000000E+004  0.000000000E+000 -1.350094381E-007 -6.455481906E-005  1.000000000E+000  0.000000000E+000 -6.409835309E-001  3.206409835E+002 
 5.211000000E+004  0.000000000E+000 -1.350371936E-007 -1.749333330E-005  1.000000000E+000  0.000000000E+000 -6.409835303E-001  3.206409835E+002 
 5.212000000E+004  0.000000000E+000 -1.349816825E-007 -6.454917155E-005  1.000000000E+000  0.000000000E+000 -6.409835297E-001  3.206409835E+002 
 5.213000000E+004  0.000000000E+000 -1.349816825E-007 -1.749897996E-005  1.000000000E+000  0.000000000E+000 -6.409835291E-001  3.206409835E+002 
 5.214000000E+004  0.000000000E+000 -1.349816825E-007 -6.454352547E-005  1.000000000E+000  0.000000000E+000 -6.409835285E-001  3.206409835E+002 
 5.215000000E+004  0.000000000E+000 -1.350094381E-007 -1.750462525E-005  1.000000000E+000  0.000000000E+000 -6.409835279E-001  3.206409835E+002 
 5.216000000E+004  0.000000000E+000 -1.349816825E-007 -6.453788069E-005  1.000000000E+000  0.000000000E+000 -6.409835273E-001  3.206409835E+002 
 5.217000000E+004  0.000000000E+000 -1.350094381E-007 -1.751026917E-005  1.000000000E+000  0.000000000E+000 -6.409835267E-001  3.206409835E+002 
 5.218000000E+004  0.000000000E+000 -1.349539269E-007 -6.453223727E-005  1.000000000E+000  0.000000000E+000 -6.409835261E-001  3.206409835E+002 
 5.219000000E+004  0.000000000E+000 -1.349816825E-007 -1.751591179E-005  1.000000000E+000  0.000000000E+000 -6.409835255E-001  3.206409835E+002 
 5.220000000E+004  0.000000000E+000 -1.349816825E-007 -6.452659517E-005  1.000000000E+000  0.000000000E+000 -6.409835249E-001  3.206409835E+002 
 5.221000000E+004  0.000000000E+000 -1.349816825E-007 -1.752155310E-005  1.000000000E+000  0.000000000E+000 -6.409835243E-001  3.206409835E+002 
 5.222000000E+004  0.000000000E+000 -1.350371936E-007 -6.452095442E-005  1.000000000E+000  0.000000000E+000 -6.409835237E-001  3.206409835E+002 
 5.223000000E+004  0.000000000E+000 -1.349539269E-007 -1.752719305E-005  1.000000000E+000  0.000000000E+000 -6.409835231E-001  3.206409835E+002 
 5.224000000E+004  0.000000000E+000 -1.349816825E-007 -6.451531499E-005  1.000000000E+000  0.000000000E+000 -6.409835225E-001  3.206409835E+002 
 5.225000000E+004  0.000000000E+000 -1.350094381E-007 -1.753283163E-005  1.000000000E+000  0.000000000E+000 -6.409835219E-001  3.206409835E+002 
 5.226000000E+004  0.000000000E+000 -1.349816825E-007 -6.450967697E-005  1.000000000E+000  0.000000000E+000 -6.409835213E-001  3.206409835E+002 
 5.227000000E+004  0.000000000E+000 -1.350094381E-007 -1.753846880E-005  1.000000000E+000  0.000000000E+000 -6.409835207E-001  3.206409835E+002 
 5.228000000E+004  0.000000000E+000 -1.349816825E-007 -6.450404038E-005  1.000000000E+000  0.000000000E+000 -6.409835201E-001  3.206409835E+002 
 5.229000000E+004  0.000000000E+000 -1.350094381E-007 -1.754410454E-005  1.000000000E+000  0.000000000E+000 -6.409835195E-001  3.206409835E+002 
 5.230000000E+004  0.000000000E+000 -1.349816825E-007 -6.449840515E-005  1.000000000E+000  0.000000000E+000 -6.409835189E-001  3.206409835E+002 
 5.231000000E+004  0.000000000E+000 -1.350094381E-007 -1.754973891E-005  1.000000000E+000  0.000000000E+000 -6.409835183E-001  3.206409835E+002 
 5.232000000E+004  0.000000000E+000 -1.350094381E-007 -6.449277129E-005  1.000000000E+000  0.000000000E+000 -6.409835177E-001  3.206409835E+002 
 5.233000000E+004  0.000000000E+000 -1.350094381E-007 -1.755537204E-005  1.000000000E+000  0.000000000E+000 -6.409835171E-001  3.206409835E+002 
 5.234000000E+004  0.000000000E+000 -1.349816825E-007 -6.448713873E-005  1.000000000E+000  0.000000000E+000 -6.409835165E-001  3.206409835E+002 
 5.235000000E+004  0.000000000E+000 -1.349261713E-007 -1.756100374E-005  1.000000000E+000  0.000000000E+000 -6.409835159E-001  3.206409835E+002 
 5.236000000E+004  0.000000000E+000 -1.349539269E-007 -6.448150754E-005  1.000000000E+000  0.000000000E+000 -6.409835153E-001  3.206409835E+002 
 5.237000000E+004  0.000000000E+000 -1.350094381E-007 -1.756663414E-005  1.000000000E+000  0.000000000E+000 -6.409835147E-001  3.206409835E+002 
 5.238000000E+004  0.000000000E+000 -1.350094381E-007 -6.447587765E-005  1.000000000E+000  0.000000000E+000 -6.409835141E-001  3.206409835E+002 
 5.239000000E+004  0.000000000E+000 -1.350094381E-007 -1.757226323E-005  1.000000000E+000  0.000000000E+000 -6.409835135E-001  3.206409835E+002 
 5.240000000E+004  0.000000000E+000 -1.350094381E-007 -6.447024913E-005  1.000000000E+000  0.000000000E+000 -6.409835129E-001  3.206409835E+002 
 5.241000000E+004  0.000000000E+000 -1.349816825E-007 -1.757789090E-005  1.000000000E+000  0.000000000E+000 -6.409835123E-001  3.206409835E+002 
 5.242000000E+004  0.000000000E+000 -1.349539269E-007 -6.446462191E-005  1.000000000E+000  0.000000000E+000 -6.409835117E-001  3.206409835E+002 
 5.243000000E+004  0.000000000E+000 -1.349539269E-007 -1.758351732E-005  1.000000000E+000  0.000000000E+000 -6.409835111E-001  3.206409835E+002 
 5.244000000E+004  0.000000000E+000 -1.349539269E-007 -6.445899612E-005  1.000000000E+000  0.000000000E+000 -6.409835105E-001  3.206409835E+002 
 5.245000000E+004  0.000000000E+000 -1.350094381E-007 -1.758914220E-005  1.000000000E+000  0.000000000E+000 -6.409835099E-001  3.206409835E+002 
 5.246000000E+004  0.000000000E+000 -1.349816825E-007 -6.445337175E-005  1.000000000E+000  0.000000000E+000 -6.409835093E-001  3.206409835E+002 
 5.247000000E+004  0.000000000E+000 -1.350094381E-007 -1.759476584E-005  1.000000000E+000  0.000000000E+000 -6.409835087E-001  3.206409835E+002 
 5.248000000E+004  0.000000000E+000 -1.350094381E-007 -6.444774863E-005  1.000000000E+000  0.000000000E+000 -6.409835081E-001  3.206409835E+002 
 5.249000000E+004  0.000000000E+000 -1.349816825E-007 -1.760038811E-005  1.000000000E+000  0.000000000E+000 -6.409835075E-001  3.206409835E+002 
 5.250000000E+004  0.000000000E+000 -1.349816825E-007 -6.444212687E-005  1.000000000E+000  0.000000000E+000 -6.409835069E-001  3.206409835E+002 
 5.251000000E+004  0.000000000E+000 -1.349816825E-007 -1.760600907E-005  1.000000000E+000  0.000000000E+000 -6.409835063E-001  3.206409835E+002 
 5.252000000E+004  0.000000000E+000 -1.350094381E-007 -6.443650636E-005  1.000000000E+000  0.000000000E+000 -6.409835057E-001  3.206409835E+002 
 5.253000000E+004  0.000000000E+000 -1.350094381E-007 -1.761162878E-005  1.000000000E+000  0.000000000E+000 -6.409835051E-001  3.206409835E+002 
 5.254000000E+004  0.000000000E+000 -1.350094381E-007 -6.443088728E-005  1.000000000E+000  0.000000000E+000 -6.409835045E-001  3.206409835E+002 
 5.255000000E+004  0.000000000E+000 -1.349816825E-007 -1.761724707E-005  1.000000000E+000  0.000000000E+000 -6.409835039E-001  3.206409835E+002 
 5.256000000E+004  0.000000000E+000 -1.349539269E-007 -6.442526944E-005  1.000000000E+000  0.000000000E+000 -6.409835033E-001  3.206409835E+002 
